"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
-0.035486,-0.14793,0.10841,-0.098769,0.36899,0.093111,-0.08046,0.36462,-0.0081131,-0.030362,-0.019585,-0.11224,0.19234,-0.052235,0.098234,0,0
-0.11172,0.0026454,0.2349,-0.080843,-0.30495,0.028696,0.19539,0.054436,0.094527,-0.047086,0.12125,0.36037,0.22836,0.21392,0.34206,0,0
0.12354,0.22232,0.14168,-0.036531,-0.011313,-0.30407,-0.21805,-0.55219,0.11378,0.11313,0.045584,0.34822,-0.015654,-0.10697,-0.51404,0,1
-0.11636,0.17096,-0.20517,0.013575,0.24242,-0.062142,0.55313,0.24579,0.018733,0.15761,-0.0020659,0.1885,0.025022,0.13804,-0.21528,0,1
0.42779,0.31165,0.24375,0.17279,0.72411,0.12287,0.24733,0.40708,0.016259,-0.01492,0.091301,-0.0083246,0.045752,0.22088,0.77936,1,0
0.39435,0.27948,0.17903,0.14732,0.63883,0.19961,0.15663,-0.042732,0.22831,0.11682,0.069879,-0.15339,0.11422,0.31387,0.43938,1,0
0.30471,0.14783,-0.16281,-0.042109,0.3948,-0.013133,0.28102,-0.040639,0.038536,-0.073442,0.21174,-0.050298,0.2429,0.14311,0.75829,0,0
-0.17595,-0.21677,-0.095989,-0.19411,0.32907,0.075024,0.14037,0.02232,0.027519,0.10929,-0.075576,0.36149,0.062397,0.32952,-0.16389,0,0
-0.087586,-0.24314,-0.089942,-0.15063,-0.29223,-0.35127,-0.14677,-0.3169,-0.14693,0.019154,-0.20936,0.20234,-0.026443,0.077678,0.14148,0,0
0.093808,-0.068103,-0.054999,0.063318,0.078645,-0.073102,-0.32124,-0.14811,-0.039336,0.10242,0.12221,0.12809,0.01173,0.14631,0.17051,0,0
-0.10924,-0.014393,-0.041117,-0.15919,-0.05656,-0.11828,-0.045096,0.13081,-0.071122,0.05364,-0.061278,0.14507,0.23661,0.42086,0.63832,0,0
0.11478,0.23074,-0.025336,0.068663,-0.28325,0.071259,-0.0047336,0.045542,0.034371,-0.073354,-0.079566,-0.12928,-0.20101,-0.14885,-0.72758,0,0
-0.2212,-0.12065,0.018775,-0.012609,0.041637,-0.17741,0.096631,0.023776,0.12643,-0.021152,0.01492,0.063252,0.080695,0.38042,-0.16734,0,0
-0.04384,0.040172,-0.23898,-0.069265,-0.31283,0.2087,-0.18531,-0.33699,0.0091716,-0.0046126,0.088566,-0.11399,0.052996,0.065523,-0.81548,0,1
0.040821,0.19301,-0.096845,0.016136,0.034426,0.14138,0.1199,0.43533,0.098465,0.055592,-0.054758,-0.22784,-0.24036,-0.024442,0.10147,0,1
0.063766,0.019832,-0.1918,0.13634,-0.023975,-0.13337,0.067652,0.039382,0.18348,0.095053,0.20663,0.12095,0.20518,-0.16074,-0.056262,0,1
-0.50235,-0.43006,-0.0093147,-0.015753,-0.91757,-0.31905,-0.28042,-0.10389,-0.089561,-0.13615,-0.28628,-0.30441,-0.7191,-0.84874,-1.3932,1,0
-0.033913,-0.22618,0.13264,-0.004308,-0.4288,-0.030207,-0.25301,-0.25046,-0.11289,-0.24077,-0.25986,-0.31582,-0.31122,-0.55447,0.37623,1,0
0.036625,0.14887,-0.53434,-0.14815,-0.49307,0.1712,0.23425,-0.21648,-0.03941,-0.063853,0.051615,-0.093034,0.072846,0.02501,0.35847,0,0
