"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
-0.68767,-0.61201,-0.70228,-0.59917,-0.99405,-1.2069,-1.0815,-0.69181,-0.75929,-0.65466,0.049772,0.34864,-0.29762,-0.31965,-0.24593,0,1
-9.4541e-15,-5.4108e-15,1.0108e-15,-1.3081e-15,-1.4627e-14,-1.0703e-14,-4.4e-15,-1.1892e-14,4.7568e-16,2.2595e-15,-1.0703e-14,2.3784e-16,-1.8165e-14,-5.3216e-15,-1.0673e-14,0,1
-0.12961,0.095249,0.024873,0.62328,-0.35627,0.025017,-0.13309,1.353,0.047911,0.29852,0.12302,0.57935,0.049017,0.23668,0.35309,1,0
0.58424,0.70575,0.38301,0.48182,0.10835,0.35428,-0.069784,0.38019,-0.12435,0.44927,0.56742,-0.4793,0.94546,1.2912,1.1756,1,0
0.39539,0.57591,0.037355,0.5031,0.71543,0.50764,-0.40423,0.35109,0.22759,0.65884,0.51702,0.15231,0.49078,0.20894,0.56199,0,0
0.2036,0.010766,-0.42692,-0.32969,-0.81802,-0.70197,-1.1157,-0.55716,0.37358,0.078242,0.55196,0.18352,-0.27098,-0.58565,-2.8134,0,0
-0.11249,-0.13443,-0.35811,-0.10372,-0.97921,-0.91546,-0.76968,-0.29549,-0.39806,0.4724,0.12331,0.14462,-1.0237,-0.79424,-1.6452,0,0
0.1549,0.092569,-0.1145,-0.19656,0.088479,0.17048,0.011846,0.010723,0.11211,-0.0022753,0.65826,-0.030367,0.034686,-0.071466,0.48292,0,0
0.27367,0.16778,0.01858,-0.10616,0.45484,0.57305,0.19849,-0.40091,-0.099337,-0.43097,0.12167,0.086723,0.57975,-0.25954,0.053112,0,0
0.063721,0.40917,-0.026875,-0.37053,0.0096083,-0.13125,-0.91103,-1.1241,-0.0093544,-0.34895,-0.089107,-0.16257,0.07039,-0.0077409,0.87458,0,0
-0.13045,-0.014887,0.025861,0.025896,0.40844,0.42082,-0.17831,0.066284,-0.15651,0.10226,-0.18266,0.36564,0.40884,0.14972,0.84665,0,0
0.42861,0.30115,0.10139,-0.14002,0.20934,-0.14685,0.43015,0.23871,0.18628,-0.1103,0.7305,-0.25158,0.24822,0.14064,0.36798,0,0
-0.56944,-0.45466,-0.21771,-0.059507,-0.83862,-0.6863,-0.88252,-0.092453,-0.74237,0.12368,-0.087919,0.17615,-1.0753,-0.054176,-1.4198,0,0
0.096299,0.17139,-0.28407,-0.33933,-0.34378,-0.68201,-0.61684,-0.6905,-0.32146,-0.39815,-0.0035499,0.025087,-0.052074,0.047246,0.30435,0,0
-0.29888,-0.5235,0.21201,-0.66192,-1.0284,-1.4772,-0.4096,-0.65878,-0.30791,-0.51991,-0.36196,-0.2045,-0.8044,-1.1666,-1.4781,0,0
-0.042894,-0.11684,0.080073,-0.20621,-0.44089,-0.56162,0.74601,0.41517,-0.080916,0.081814,-0.24147,-0.13394,0.18692,0.014543,0.60975,0,0
-0.89614,-0.62987,-0.735,0.027948,-0.71329,-0.27937,-0.85525,-0.5174,-0.66749,-0.069421,-0.3145,0.74094,-0.81171,0.12103,0.091022,0,0
